space,train_dataset,train_split,eval_dataset,eval_split,train_n_vectors,eval_n_vectors,distance_metric,flow_normalized,mean_nn_eval_to_train_k1,median_nn_eval_to_train_k1,p90_nn_eval_to_train_k1,p95_nn_eval_to_train_k1,mean_nn_train_to_eval_k1,median_nn_train_to_eval_k1,p90_nn_train_to_eval_k1,p95_nn_train_to_eval_k1,eval_covered_by_train_eps0p5px,train_covered_by_eval_eps0p5px,eval_covered_by_train_eps0p75px,train_covered_by_eval_eps0p75px,eval_covered_by_train_eps1px,train_covered_by_eval_eps1px,eval_covered_by_train_eps1p5px,train_covered_by_eval_eps1p5px,eval_covered_by_train_eps2px,train_covered_by_eval_eps2px,eval_covered_by_train_eps3px,train_covered_by_eval_eps3px,eval_covered_by_train_eps4px,train_covered_by_eval_eps4px,eval_covered_by_train_eps6px,train_covered_by_eval_eps6px,eval_covered_by_train_eps8px,train_covered_by_eval_eps8px,eval_covered_by_train_eps12px,train_covered_by_eval_eps12px,eval_covered_by_train_eps16px,train_covered_by_eval_eps16px,eval_covered_by_train_eps24px,train_covered_by_eval_eps24px,eval_covered_by_train_eps32px,train_covered_by_eval_eps32px,eval_covered_by_train_eps48px,train_covered_by_eval_eps48px,eval_covered_by_train_eps64px,train_covered_by_eval_eps64px
flow,flyingthings_synthetic_70_30,train,pfwillow,test,16000000,9000,sqL2,True,1.737589400363504e-06,4.6784919049969176e-08,1.1303607152512998e-06,2.36934235999797e-06,0.0019058886682614684,9.211857104673982e-06,8.31112265586853e-05,0.00023797154426574707,0.9708888888888889,0.276834375,0.9865555555555555,0.4805449375,0.9914444444444445,0.6369948125,0.995,0.80175025,0.9976666666666667,0.87348025,0.9984444444444445,0.929420375,0.9988888888888889,0.9506731875,0.9995555555555555,0.9680780625,0.9997777777777778,0.975570125,0.9997777777777778,0.9828465625,1.0,0.98636225,1.0,0.9901010625,1.0,0.991991,1.0,0.9942980625,1.0,0.9956131875
flow,flyingthings_synthetic_70_30,train,pointodyssey,test,16000000,16000000,sqL2,True,9.96688598320361e-09,1.8278299707130685e-10,3.5109350982054366e-09,1.3239081431137803e-08,0.002923686755821109,1.2552332506743369e-08,1.9073486328125e-06,1.4200090754456667e-05,0.999771125,0.9233053125,0.9999865625,0.9426613125,0.999996875,0.9512619375,0.9999998125,0.9603183125,1.0,0.964910875,1.0,0.9699376875,1.0,0.9727269375,1.0,0.9759971875,1.0,0.9779286875,1.0,0.980591625,1.0,0.98264525,1.0,0.98555575,1.0,0.9878361875,1.0,0.9910454375,1.0,0.9932425625
flow,flyingthings_synthetic_70_30,train,tss,val,16000000,819200,sqL2,True,0.00022076356981415302,2.157241141276245e-08,8.897588941181309e-07,4.901875900031879e-06,0.0021597056183964014,7.742715979475179e-08,1.7610342752050183e-06,1.0992129136866327e-05,0.9449951171875,0.9268815625,0.957965087890625,0.9456694375,0.9648388671875,0.95498125,0.97408203125,0.96449325,0.97978515625,0.9692189375,0.986304931640625,0.9737138125,0.98931396484375,0.975789625,0.991800537109375,0.977993375,0.99273681640625,0.9793904375,0.993812255859375,0.981540125,0.99465576171875,0.983355,0.995810546875,0.9863374375,0.99662841796875,0.9886691875,0.998009033203125,0.991840625,0.998868408203125,0.9941433125
flow,flyingthings_synthetic_70_30,train,middlebury,val,16000000,98304,sqL2,True,1.8465998508077064e-08,4.000594522324263e-09,3.7485059323216765e-08,6.672981491817595e-08,0.0596131831407547,0.00680464506149292,0.14977741837501524,0.27810928225517273,1.0,0.004800625,1.0,0.00695675,1.0,0.010931875,1.0,0.01622775,1.0,0.0238295,1.0,0.03918175,1.0,0.0586919375,1.0,0.11261475,1.0,0.1807776875,1.0,0.309747375,1.0,0.4084833125,1.0,0.5385259375,1.0,0.61876725,1.0,0.7275403125,1.0,0.800975
flow,sintel_synthetic_30_70,train,flyingthings,test,16000000,14319616,sqL2,True,0.00011685092613333836,7.60737428606717e-09,5.449388709166669e-07,1.6978559926883463e-06,6.804578879382461e-05,1.0688411045123303e-08,8.03633781742974e-07,2.926364004451898e-06,0.9838737994091462,0.957114625,0.997295528036506,0.9735076875,0.9982613360581736,0.9814048125,0.9985954930635011,0.9889664375,0.998746335097254,0.992358,0.9989030432100973,0.9954396875,0.9989892187053061,0.996810875,0.9990910370780892,0.997975375,0.9991682737861127,0.9984739375,0.9992771454206594,0.99898325,0.9993545217972325,0.9992653125,0.9994625554204806,0.9996064375,0.9995570411944007,0.9997286875,0.9996626306180277,0.9998030625,0.9997110257705235,0.9998456875
flow,sintel_synthetic_30_70,train,kitti2015,val,16000000,408402,sqL2,True,1.1065053229231125e-07,3.997060016303067e-09,1.8549016402857899e-07,5.179884823292004e-07,0.02248425967991352,1.2852505051341723e-06,0.04021761566400528,0.11496320366859436,0.9969882615658101,0.5565586875,0.999887365879697,0.5918011875,0.9999975514321673,0.6125810625,1.0,0.6364230625,1.0,0.6534279375,1.0,0.67622025,1.0,0.692448375,1.0,0.7162881875,1.0,0.7343918125,1.0,0.763747,1.0,0.786842,1.0,0.8228508125,1.0,0.8508629375,1.0,0.8929379375,1.0,0.922458875
flow,sintel_synthetic_30_70,train,kitti2012,val,16000000,397312,sqL2,True,3.811858917401878e-08,2.8463240653309185e-09,6.137102488423816e-08,1.3520322994509097e-07,0.029593272134661674,1.2416689060046338e-05,0.06566480696201268,0.1563112586736679,0.9994613804768041,0.461162125,0.9999924492590206,0.487393375,0.9999949661726805,0.506554875,1.0,0.5318223125,1.0,0.5502091875,1.0,0.576822625,1.0,0.596324625,1.0,0.6278160625,1.0,0.6515763125,1.0,0.688521,1.0,0.7170069375,1.0,0.763754125,1.0,0.8001321875,1.0,0.85664575,1.0,0.89671075
flow,sintel_synthetic_30_70,train,spair,test,16000000,88328,sqL2,True,0.0007414561114273965,1.9626531866379082e-06,9.781165590538877e-06,6.474735055235213e-05,2.4949866201495752e-05,3.972090780735016e-06,1.665949821472168e-05,2.5153160095214844e-05,0.7361765238655918,0.4875446875,0.8930916583642786,0.7498118125,0.9181120369531746,0.883877,0.9388189475590979,0.9691031875,0.9490535277601666,0.985777875,0.9589484648129698,0.994401125,0.9639525405307491,0.9969259375,0.9703831174712435,0.99851325,0.973972013404583,0.999074125,0.9788515533013314,0.99953,0.9817611629381396,0.99969575,0.9864369169459288,0.99979325,0.9898220269903089,0.99983375,0.9939996377139751,0.999883875,0.9964563898197627,0.999905375
flow,sintel_synthetic_30_70,train,pfpascal,test,16000000,2414,sqL2,True,1.1024152399841114e-06,3.33940420205181e-07,3.394131817913149e-06,4.305289303374593e-06,0.0034705984871834517,4.494562745094299e-05,0.0006977766752243042,0.0026583075523376465,0.924192212096106,0.067196875,0.9954432477216238,0.151849375,1.0,0.2402164375,1.0,0.4309961875,1.0,0.57359975,1.0,0.7406595,1.0,0.8163684375,1.0,0.8857028125,1.0,0.9169411875,1.0,0.9449286875,1.0,0.9587465625,1.0,0.9717971875,1.0,0.9781701875,1.0,0.9850541875,1.0,0.9893496875
flow,sintel_synthetic_30_70,train,pfwillow,test,16000000,9000,sqL2,True,4.3106660996272694e-06,3.958978425089299e-07,3.6415880686035964e-06,4.736416485684458e-06,0.002330755814909935,1.4873155123495962e-05,0.00019919872283935547,0.0007493197917938232,0.9085555555555556,0.2006975,0.9896666666666667,0.356167625,0.995,0.508822125,0.9972222222222222,0.6991566875,0.9977777777777778,0.7912700625,0.9986666666666667,0.8752464375,0.9988888888888889,0.910907,0.9991111111111111,0.9418666875,0.9993333333333333,0.9558094375,0.9993333333333333,0.969521625,0.9997777777777778,0.9760109375,1.0,0.9828821875,1.0,0.9863353125,1.0,0.9904035625,1.0,0.99288125
flow,sintel_synthetic_30_70,train,pointodyssey,test,16000000,16000000,sqL2,True,5.5987509739452435e-08,2.127803627738345e-10,2.99352659993701e-08,1.1311074352704446e-07,0.003948221914470196,4.537026754292128e-09,9.775161743164062e-06,0.000247955322265625,0.996864,0.8622748125,0.9998760625,0.8955586875,0.9999955625,0.9104199375,1.0,0.9269471875,1.0,0.935381125,1.0,0.9445701875,1.0,0.9497935,1.0,0.955971,1.0,0.959667,1.0,0.9647175,1.0,0.9685306875,1.0,0.9738413125,1.0,0.9779866875,1.0,0.984020875,1.0,0.9880449375
flow,sintel_synthetic_30_70,train,tss,val,16000000,819200,sqL2,True,0.0004301054868847132,1.6811904401947686e-07,3.4650326597329692e-06,5.778920422017107e-06,0.002638760022819042,1.1881476780217781e-07,8.057791092141997e-06,0.00010295730317011476,0.913905029296875,0.869493375,0.963460693359375,0.901987375,0.970693359375,0.9184488125,0.976114501953125,0.9355218125,0.9790185546875,0.944103125,0.982034912109375,0.9524703125,0.98379638671875,0.956462,0.98628173828125,0.96069925,0.9879638671875,0.9635056875,0.989757080078125,0.967833125,0.9908203125,0.9713448125,0.99252197265625,0.9769255625,0.993975830078125,0.9812613125,0.996241455078125,0.987127125,0.997763671875,0.9910863125
flow,sintel_synthetic_30_70,train,middlebury,val,16000000,98304,sqL2,True,2.1955861484457273e-07,4.266787811957329e-08,4.787622458479744e-07,9.45653300732371e-07,0.0958530530333519,0.019786033779382706,0.26082929968833923,0.4346243739128113,0.995391845703125,0.003122,0.998992919921875,0.00413275,1.0,0.0088300625,1.0,0.01033925,1.0,0.0167133125,1.0,0.0263600625,1.0,0.037526625,1.0,0.0700065,1.0,0.2017955625,1.0,0.281838625,1.0,0.3301736875,1.0,0.402337875,1.0,0.4686128125,1.0,0.585188875,1.0,0.6803349375
flow,sintel_synthetic_70_30,train,flyingthings,test,16000000,14319616,sqL2,True,0.00031800311990082264,3.283705751755406e-09,2.61707356230545e-07,1.049148380616316e-06,3.146723975078203e-05,3.8511333011470583e-10,1.5349930038155435e-07,6.700792596348037e-07,0.9880961891715532,0.980731375,0.9969110903532609,0.988262,0.9976670463788974,0.9918798125,0.9980795574406465,0.99530775,0.9982618947323727,0.9968440625,0.9984236309130077,0.9982618125,0.9985072923743207,0.9988835625,0.9986227284307065,0.999354375,0.9987138621594323,0.9995445625,0.9988393543514016,0.9996911875,0.9989371921705164,0.99974975,0.9990620558540118,0.999828125,0.9991775617446725,0.999869,0.9993040316164903,0.9998883125,0.9994053611493493,0.99990575
flow,sintel_synthetic_70_30,train,kitti2015,val,16000000,408402,sqL2,True,5.830347760138466e-08,1.7295810339490458e-09,8.152602219979609e-08,2.3471371832783892e-07,0.009907059371471405,1.9213532098660835e-08,0.004512432962656021,0.03484648838639259,0.9989103873144598,0.767469375,0.9999730657538406,0.786916375,1.0,0.7982820625,1.0,0.81146475,1.0,0.821124,1.0,0.834466375,1.0,0.8440626875,1.0,0.857962875,1.0,0.868331625,1.0,0.8849838125,1.0,0.896958375,1.0,0.9153255625,1.0,0.929628625,1.0,0.95021,1.0,0.964378875
flow,sintel_synthetic_70_30,train,kitti2012,val,16000000,397312,sqL2,True,1.8790673905755284e-08,1.228927515306566e-09,2.7308791317182147e-08,6.123092148868614e-08,0.013463449664413929,1.4388030322720624e-08,0.014708739332854694,0.060836002230644226,0.9998212991301546,0.70806875,0.9999924492590206,0.724236125,1.0,0.7357163125,1.0,0.7509276875,1.0,0.761648625,1.0,0.777373375,1.0,0.7890359375,1.0,0.8076703125,1.0,0.8213075,1.0,0.842261125,1.0,0.8581785625,1.0,0.8833254375,1.0,0.901995,1.0,0.930774625,1.0,0.9508781875
flow,sintel_synthetic_70_30,train,spair,test,16000000,88328,sqL2,True,0.0018915350083261728,1.824435798880586e-06,3.288348016212699e-05,0.0010568705620244124,7.937801456137095e-06,3.2419338822364807e-06,1.2896372936666012e-05,1.791999493434554e-05,0.7127524680735441,0.55733125,0.8451000815143556,0.8209688125,0.8753736074630921,0.9267506875,0.9012317724843765,0.985520125,0.9130853183588443,0.9935345625,0.9253011502581288,0.997641,0.9327393352051445,0.998811,0.9425889865048456,0.999518,0.9492007064577483,0.9997598125,0.9573408205778462,0.999913625,0.9631940041662893,0.999953,0.9717077257494792,0.9999728125,0.9778892310479124,0.9999811875,0.9858595235938774,0.999989125,0.9908183135585544,0.999996375
flow,sintel_synthetic_70_30,train,pfpascal,test,16000000,2414,sqL2,True,1.1250268698859145e-06,1.649943328629888e-07,2.8876175747427675e-06,4.014609248770279e-06,0.0013513307785615325,2.6417383196530864e-05,0.0001937076449394226,0.0006000697612762451,0.9432477216238608,0.0956763125,0.9954432477216238,0.222285875,0.9979287489643744,0.3372631875,0.9987572493786246,0.5828529375,0.9991714995857498,0.7324789375,0.9991714995857498,0.86973375,0.9995857497928748,0.914300125,1.0,0.94739525,1.0,0.9620981875,1.0,0.97510175,1.0,0.9816308125,1.0,0.987676375,1.0,0.9905551875,1.0,0.993687625,1.0,0.9956300625
flow,sintel_synthetic_70_30,train,pfwillow,test,16000000,9000,sqL2,True,4.329476723796688e-06,1.9987356836281833e-07,3.426286866670126e-06,4.5162587412050925e-06,0.0008217121358029544,9.022653102874756e-06,5.9992074966430664e-05,0.00017528235912322998,0.9215555555555556,0.28728975,0.9836666666666667,0.48655925,0.9888888888888889,0.6730760625,0.9918888888888889,0.8517989375,0.994,0.9012141875,0.9963333333333333,0.942053125,0.9978888888888889,0.9586515625,0.9988888888888889,0.9730231875,0.9992222222222222,0.9795994375,0.9995555555555555,0.986187875,0.9997777777777778,0.9892003125,1.0,0.9924276875,1.0,0.994103625,1.0,0.9959991875,1.0,0.997169375
flow,sintel_synthetic_70_30,train,pointodyssey,test,16000000,16000000,sqL2,True,3.590180241985763e-08,9.596396594035994e-11,1.2848441865997972e-08,4.951248619988739e-08,0.0014080667169764638,3.349644117633943e-09,9.5367431640625e-07,7.62939453125e-06,0.9980665625,0.93686275,0.9999395625,0.9521035625,0.9999949375,0.959016,0.999999875,0.9666506875,1.0,0.9705245,1.0,0.974826625,1.0,0.9772738125,1.0,0.9801606875,1.0,0.981816375,1.0,0.98409725,1.0,0.98585575,1.0,0.9883663125,1.0,0.9902549375,1.0,0.9929419375,1.0,0.994905375
flow,sintel_synthetic_70_30,train,tss,val,16000000,819200,sqL2,True,0.0004596673825290054,7.671452806334855e-08,3.1711927476862905e-06,7.045902634672498e-06,0.001208784757182002,5.32012336407206e-08,1.0695277978811646e-06,6.935691999387927e-06,0.918675537109375,0.938355375,0.9534326171875,0.953360375,0.960506591796875,0.9609449375,0.96765625,0.968864625,0.9719384765625,0.9729211875,0.976943359375,0.9769108125,0.979976806640625,0.978830625,0.983636474609375,0.98084725,0.985965576171875,0.982143,0.9884130859375,0.9841825625,0.990291748046875,0.9858456875,0.99282958984375,0.9884435,0.99442626953125,0.9905805625,0.99653076171875,0.993473875,0.997862548828125,0.9953170625
flow,sintel_synthetic_70_30,train,middlebury,val,16000000,98304,sqL2,True,1.6238789157796418e-07,1.6608137087814612e-08,2.748720930867421e-07,8.420030098932304e-07,0.04629605636000633,0.0016599311493337154,0.12116526067256927,0.24717867374420166,0.9968770345052084,0.003256375,0.9990234375,0.005439,1.0,0.00821625,1.0,0.0111533125,1.0,0.0180968125,1.0,0.0323135,1.0,0.0485056875,1.0,0.104002625,1.0,0.393448625,1.0,0.5336809375,1.0,0.5997146875,1.0,0.666686125,1.0,0.7169565625,1.0,0.7933355,1.0,0.845359125
