space,train_dataset,train_split,eval_dataset,eval_split,epsilon_px,epsilon_norm,epsilon_sq,eval_covered_by_train_weighted,train_covered_by_eval_weighted,train_kmeans_k,eval_kmeans_k
flow,spair_synthetic_70_30,train,pfwillow,test,24.0,0.09375,0.0087890625,0.999,0.976594375,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,32.0,0.125,0.015625,0.9997777777777778,0.9822561875,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,48.0,0.1875,0.03515625,1.0,0.98761825,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,64.0,0.25,0.0625,1.0,0.9910455,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,0.5,0.001953125,3.814697265625e-06,0.351654375,0.1062775,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,0.75,0.0029296875,8.58306884765625e-06,0.725868375,0.1630913125,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,1.0,0.00390625,1.52587890625e-05,0.9381015,0.214915875,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,1.5,0.005859375,3.4332275390625e-05,0.9910341875,0.304097,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,2.0,0.0078125,6.103515625e-05,0.99468525,0.370016125,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,3.0,0.01171875,0.0001373291015625,0.9983231875,0.47379125,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,4.0,0.015625,0.000244140625,0.999047875,0.5490193125,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,6.0,0.0234375,0.00054931640625,0.9998613125,0.6633988125,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,8.0,0.03125,0.0009765625,1.0,0.7330426875,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,12.0,0.046875,0.002197265625,1.0,0.8175585625,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,16.0,0.0625,0.00390625,1.0,0.86705175,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,24.0,0.09375,0.0087890625,1.0,0.915863,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,32.0,0.125,0.015625,1.0,0.9376056875,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,48.0,0.1875,0.03515625,1.0,0.9578566875,8192,8192
flow,spair_synthetic_70_30,train,pointodyssey,test,64.0,0.25,0.0625,1.0,0.9699205625,8192,8192
flow,spair_synthetic_70_30,train,tss,val,0.5,0.001953125,3.814697265625e-06,0.1763134765625,0.1903865625,8192,8192
flow,spair_synthetic_70_30,train,tss,val,0.75,0.0029296875,8.58306884765625e-06,0.378695068359375,0.3647970625,8192,8192
flow,spair_synthetic_70_30,train,tss,val,1.0,0.00390625,1.52587890625e-05,0.58430419921875,0.4866229375,8192,8192
flow,spair_synthetic_70_30,train,tss,val,1.5,0.005859375,3.4332275390625e-05,0.79496337890625,0.6284925,8192,8192
flow,spair_synthetic_70_30,train,tss,val,2.0,0.0078125,6.103515625e-05,0.865263671875,0.713920375,8192,8192
flow,spair_synthetic_70_30,train,tss,val,3.0,0.01171875,0.0001373291015625,0.90908203125,0.7940936875,8192,8192
flow,spair_synthetic_70_30,train,tss,val,4.0,0.015625,0.000244140625,0.922947998046875,0.8360054375,8192,8192
flow,spair_synthetic_70_30,train,tss,val,6.0,0.0234375,0.00054931640625,0.935516357421875,0.882443125,8192,8192
flow,spair_synthetic_70_30,train,tss,val,8.0,0.03125,0.0009765625,0.946376953125,0.906444,8192,8192
flow,spair_synthetic_70_30,train,tss,val,12.0,0.046875,0.002197265625,0.96183837890625,0.930822375,8192,8192
flow,spair_synthetic_70_30,train,tss,val,16.0,0.0625,0.00390625,0.97125244140625,0.94452,8192,8192
flow,spair_synthetic_70_30,train,tss,val,24.0,0.09375,0.0087890625,0.985341796875,0.9566651875,8192,8192
flow,spair_synthetic_70_30,train,tss,val,32.0,0.125,0.015625,0.99375,0.9652525,8192,8192
flow,spair_synthetic_70_30,train,tss,val,48.0,0.1875,0.03515625,0.99942138671875,0.976535875,8192,8192
flow,spair_synthetic_70_30,train,tss,val,64.0,0.25,0.0625,0.9998876953125,0.9839469375,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,0.5,0.001953125,3.814697265625e-06,0.23760986328125,0.003144,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,0.75,0.0029296875,8.58306884765625e-06,0.6602071126302084,0.0048665,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,1.0,0.00390625,1.52587890625e-05,0.8654073079427084,0.0062499375,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,1.5,0.005859375,3.4332275390625e-05,0.9850667317708334,0.0080241875,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,2.0,0.0078125,6.103515625e-05,0.999786376953125,0.010861375,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,3.0,0.01171875,0.0001373291015625,1.0,0.0179350625,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,4.0,0.015625,0.000244140625,1.0,0.0243204375,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,6.0,0.0234375,0.00054931640625,1.0,0.0378739375,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,8.0,0.03125,0.0009765625,1.0,0.052953375,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,12.0,0.046875,0.002197265625,1.0,0.0848185625,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,16.0,0.0625,0.00390625,1.0,0.11948025,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,24.0,0.09375,0.0087890625,1.0,0.193627,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,32.0,0.125,0.015625,1.0,0.26729,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,48.0,0.1875,0.03515625,1.0,0.4128599375,8192,8192
flow,spair_synthetic_70_30,train,middlebury,val,64.0,0.25,0.0625,1.0,0.541499,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,0.5,0.001953125,3.814697265625e-06,0.5490226134555564,0.3556769375,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,0.75,0.0029296875,8.58306884765625e-06,0.7342692709078232,0.427704,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,1.0,0.00390625,1.52587890625e-05,0.8398135117589746,0.487154875,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,1.5,0.005859375,3.4332275390625e-05,0.9311664502735268,0.585728375,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,2.0,0.0078125,6.103515625e-05,0.9611133427041619,0.6628268125,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,3.0,0.01171875,0.0001373291015625,0.981992813215103,0.758147125,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,4.0,0.015625,0.000244140625,0.9896567757124214,0.81546625,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,6.0,0.0234375,0.00054931640625,0.9944327417718464,0.8754299375,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,8.0,0.03125,0.0009765625,0.9965115684666405,0.907142125,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,12.0,0.046875,0.002197265625,0.99764707377628,0.947050625,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,16.0,0.0625,0.00390625,0.9981579813313429,0.96482325,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,24.0,0.09375,0.0087890625,0.9986130913007724,0.9820295,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,32.0,0.125,0.015625,0.9988874003325229,0.990577,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,48.0,0.1875,0.03515625,0.9993284037784254,0.9960509375,8192,8192
flow,pointodyssey_synthetic_30_70,train,flyingthings,test,64.0,0.25,0.0625,0.9993862963923055,0.9984429375,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,0.5,0.001953125,3.814697265625e-06,0.614228137962106,0.3187006875,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,0.75,0.0029296875,8.58306884765625e-06,0.7828805931410718,0.37379225,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,1.0,0.00390625,1.52587890625e-05,0.8900764442877361,0.4115298125,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,1.5,0.005859375,3.4332275390625e-05,0.9752792591613165,0.467819375,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,2.0,0.0078125,6.103515625e-05,0.9951297985808101,0.5106635,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,3.0,0.01171875,0.0001373291015625,0.9995494635187878,0.5587498125,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,4.0,0.015625,0.000244140625,0.9999657200503426,0.5914610625,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,6.0,0.0234375,0.00054931640625,1.0,0.6346015625,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,8.0,0.03125,0.0009765625,1.0,0.6633909375,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,12.0,0.046875,0.002197265625,1.0,0.708983625,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,16.0,0.0625,0.00390625,1.0,0.7401955,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,24.0,0.09375,0.0087890625,1.0,0.7858253125,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,32.0,0.125,0.015625,1.0,0.8209040625,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,48.0,0.1875,0.03515625,1.0,0.871467625,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2015,val,64.0,0.25,0.0625,1.0,0.907240625,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,0.5,0.001953125,3.814697265625e-06,0.6562600676546392,0.3021838125,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,0.75,0.0029296875,8.58306884765625e-06,0.850195815882732,0.3355761875,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,1.0,0.00390625,1.52587890625e-05,0.9497246496456185,0.3617868125,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,1.5,0.005859375,3.4332275390625e-05,0.9960509624677835,0.3924495625,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,2.0,0.0078125,6.103515625e-05,0.9996501490012887,0.4162794375,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,3.0,0.01171875,0.0001373291015625,0.9998917727126289,0.455753375,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,4.0,0.015625,0.000244140625,0.9999798646907216,0.485134,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,6.0,0.0234375,0.00054931640625,1.0,0.5259724375,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,8.0,0.03125,0.0009765625,1.0,0.5587969375,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,12.0,0.046875,0.002197265625,1.0,0.6088024375,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,16.0,0.0625,0.00390625,1.0,0.6480791875,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,24.0,0.09375,0.0087890625,1.0,0.7089613125,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,32.0,0.125,0.015625,1.0,0.7528995625,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,48.0,0.1875,0.03515625,1.0,0.822105625,8192,8192
flow,pointodyssey_synthetic_30_70,train,kitti2012,val,64.0,0.25,0.0625,1.0,0.87190575,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,0.5,0.001953125,3.814697265625e-06,0.0464518612444525,0.066576125,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,0.75,0.0029296875,8.58306884765625e-06,0.10091930078797211,0.1622503125,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,1.0,0.00390625,1.52587890625e-05,0.16354949732814056,0.289001875,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,1.5,0.005859375,3.4332275390625e-05,0.27999048999184856,0.5533205,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,2.0,0.0078125,6.103515625e-05,0.3800720043474323,0.7734506875,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,3.0,0.01171875,0.0001373291015625,0.5246580925640794,0.938985875,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,4.0,0.015625,0.000244140625,0.6117425957793678,0.972826,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,6.0,0.0234375,0.00054931640625,0.7119260030794312,0.990348375,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,8.0,0.03125,0.0009765625,0.7740467348972013,0.995003375,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,12.0,0.046875,0.002197265625,0.8442170093288651,0.9982380625,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,16.0,0.0625,0.00390625,0.887487546417897,0.998835375,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,24.0,0.09375,0.0087890625,0.9335205144461552,0.999594125,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,32.0,0.125,0.015625,0.9615184313015126,0.9998416875,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,48.0,0.1875,0.03515625,0.9817385200615886,0.9999805625,8192,8192
flow,pointodyssey_synthetic_30_70,train,spair,test,64.0,0.25,0.0625,0.9913164568426773,0.9999805625,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,0.5,0.001953125,3.814697265625e-06,0.14291632145816072,0.0777689375,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,0.75,0.0029296875,8.58306884765625e-06,0.3015741507870754,0.16454075,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,1.0,0.00390625,1.52587890625e-05,0.45816072908036454,0.2519921875,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,1.5,0.005859375,3.4332275390625e-05,0.6822700911350456,0.421336125,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,2.0,0.0078125,6.103515625e-05,0.8032311516155758,0.55687825,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,3.0,0.01171875,0.0001373291015625,0.9150787075393537,0.7220114375,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,4.0,0.015625,0.000244140625,0.9594034797017399,0.801961,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,6.0,0.0234375,0.00054931640625,0.9834299917149959,0.876437125,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,8.0,0.03125,0.0009765625,0.9904722452361227,0.9105445625,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,12.0,0.046875,0.002197265625,0.9971002485501242,0.940258375,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,16.0,0.0625,0.00390625,0.9979287489643744,0.9552459375,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,24.0,0.09375,0.0087890625,1.0,0.970537625,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,32.0,0.125,0.015625,1.0,0.9776730625,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,48.0,0.1875,0.03515625,1.0,0.984956,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfpascal,test,64.0,0.25,0.0625,1.0,0.9894480625,8192,2414
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,0.5,0.001953125,3.814697265625e-06,0.15877777777777777,0.174797,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,0.75,0.0029296875,8.58306884765625e-06,0.2966666666666667,0.324378,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,1.0,0.00390625,1.52587890625e-05,0.43477777777777776,0.479905625,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,1.5,0.005859375,3.4332275390625e-05,0.6451111111111111,0.6788395625,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,2.0,0.0078125,6.103515625e-05,0.7755555555555556,0.776779125,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,3.0,0.01171875,0.0001373291015625,0.8884444444444445,0.8645336875,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,4.0,0.015625,0.000244140625,0.9303333333333333,0.902514625,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,6.0,0.0234375,0.00054931640625,0.961,0.936303875,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,8.0,0.03125,0.0009765625,0.9721111111111111,0.95198175,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,12.0,0.046875,0.002197265625,0.9834444444444445,0.9668735,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,16.0,0.0625,0.00390625,0.989,0.974268125,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,24.0,0.09375,0.0087890625,0.9951111111111111,0.9816154375,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,32.0,0.125,0.015625,0.9988888888888889,0.985282875,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,48.0,0.1875,0.03515625,1.0,0.9901305,8192,8192
flow,pointodyssey_synthetic_30_70,train,pfwillow,test,64.0,0.25,0.0625,1.0,0.9929614375,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,0.5,0.001953125,3.814697265625e-06,0.8388,0.30263825,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,0.75,0.0029296875,8.58306884765625e-06,0.918808,0.352938875,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,1.0,0.00390625,1.52587890625e-05,0.959542125,0.396808125,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,1.5,0.005859375,3.4332275390625e-05,0.98490275,0.4663326875,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,2.0,0.0078125,6.103515625e-05,0.9926696875,0.5227203125,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,3.0,0.01171875,0.0001373291015625,0.9974029375,0.6016771875,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,4.0,0.015625,0.000244140625,0.9988389375,0.6636233125,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,6.0,0.0234375,0.00054931640625,0.99980725,0.7500625625,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,8.0,0.03125,0.0009765625,1.0,0.8005465625,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,12.0,0.046875,0.002197265625,1.0,0.8633025,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,16.0,0.0625,0.00390625,1.0,0.9008573125,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,24.0,0.09375,0.0087890625,1.0,0.93819775,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,32.0,0.125,0.015625,1.0,0.9547750625,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,48.0,0.1875,0.03515625,1.0,0.968668375,8192,8192
flow,pointodyssey_synthetic_30_70,train,pointodyssey,test,64.0,0.25,0.0625,1.0,0.9780308125,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,0.5,0.001953125,3.814697265625e-06,0.199188232421875,0.321194125,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,0.75,0.0029296875,8.58306884765625e-06,0.376026611328125,0.520105125,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,1.0,0.00390625,1.52587890625e-05,0.53197265625,0.6087551875,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,1.5,0.005859375,3.4332275390625e-05,0.7448779296875,0.7192943125,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,2.0,0.0078125,6.103515625e-05,0.8367822265625,0.783343125,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,3.0,0.01171875,0.0001373291015625,0.901259765625,0.8469975,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,4.0,0.015625,0.000244140625,0.9207666015625,0.8776126875,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,6.0,0.0234375,0.00054931640625,0.934404296875,0.9111335,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,8.0,0.03125,0.0009765625,0.941778564453125,0.9285521875,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,12.0,0.046875,0.002197265625,0.954376220703125,0.948634625,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,16.0,0.0625,0.00390625,0.962529296875,0.956142,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,24.0,0.09375,0.0087890625,0.974697265625,0.96636,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,32.0,0.125,0.015625,0.983082275390625,0.9723655625,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,48.0,0.1875,0.03515625,0.9939453125,0.980977625,8192,8192
flow,pointodyssey_synthetic_30_70,train,tss,val,64.0,0.25,0.0625,0.997174072265625,0.986899125,8192,8192
flow,pointodyssey_synthetic_30_70,train,middlebury,val,0.5,0.001953125,3.814697265625e-06,0.3376871744791667,0.0022985,8192,8192
flow,pointodyssey_synthetic_30_70,train,middlebury,val,0.75,0.0029296875,8.58306884765625e-06,0.6186625162760416,0.004421375,8192,8192
