space,train_dataset,train_split,eval_dataset,eval_split,direction,epsilon_px,epsilon_norm,epsilon_sq,coverage
flow,sintel,train,kitti2012,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9986056298324743
flow,sintel,train,kitti2012,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.9048597352305475
flow,sintel,train,kitti2012,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9992851965206185
flow,sintel,train,kitti2012,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9108133893191642
flow,sintel,train,kitti2012,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9996728012242269
flow,sintel,train,kitti2012,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9188153855967819
flow,sintel,train,kitti2012,val,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9998187822164949
flow,sintel,train,kitti2012,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9239421041966859
flow,sintel,train,kitti2012,val,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9999320433311856
flow,sintel,train,kitti2012,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9317011324747838
flow,sintel,train,kitti2012,val,eval_to_train,4.0,0.015625,0.000244140625,0.9999672801224226
flow,sintel,train,kitti2012,val,train_to_eval,4.0,0.015625,0.000244140625,0.9375642598763209
flow,sintel,train,kitti2012,val,eval_to_train,6.0,0.0234375,0.00054931640625,0.9999748308634021
flow,sintel,train,kitti2012,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.9467932914565321
flow,sintel,train,kitti2012,val,eval_to_train,8.0,0.03125,0.0009765625,0.9999798646907216
flow,sintel,train,kitti2012,val,train_to_eval,8.0,0.03125,0.0009765625,0.9532858842158982
flow,sintel,train,kitti2012,val,eval_to_train,12.0,0.046875,0.002197265625,0.9999798646907216
flow,sintel,train,kitti2012,val,train_to_eval,12.0,0.046875,0.002197265625,0.9623380838736791
flow,sintel,train,kitti2012,val,eval_to_train,16.0,0.0625,0.00390625,0.9999848985180413
flow,sintel,train,kitti2012,val,train_to_eval,16.0,0.0625,0.00390625,0.9686388351044669
flow,sintel,train,kitti2012,val,eval_to_train,24.0,0.09375,0.0087890625,0.9999974830863402
flow,sintel,train,kitti2012,val,train_to_eval,24.0,0.09375,0.0087890625,0.9770798623619116
flow,sintel,train,kitti2012,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,sintel,train,kitti2012,val,train_to_eval,32.0,0.125,0.015625,0.9818088263988953
flow,sintel,train,kitti2012,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,sintel,train,kitti2012,val,train_to_eval,48.0,0.1875,0.03515625,0.9886438257985111
flow,sintel,train,kitti2012,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,sintel,train,kitti2012,val,train_to_eval,64.0,0.25,0.0625,0.9928906062379923
flow,sintel,train,spair,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.24955846390725478
flow,sintel,train,spair,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.6112174291546589
flow,sintel,train,spair,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.30668644144552126
flow,sintel,train,spair,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.8740665901176753
flow,sintel,train,spair,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.3479870482746128
flow,sintel,train,spair,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9595411375780499
flow,sintel,train,spair,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.4076963137396975
flow,sintel,train,spair,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9985431301032661
flow,sintel,train,spair,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.4522008876007608
flow,sintel,train,spair,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9995426760626801
flow,sintel,train,spair,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.5108232949913957
flow,sintel,train,spair,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9998733564481268
flow,sintel,train,spair,test,eval_to_train,4.0,0.015625,0.000244140625,0.5485689702019745
flow,sintel,train,spair,test,train_to_eval,4.0,0.015625,0.000244140625,0.9999432449267531
flow,sintel,train,spair,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.5936849017299157
flow,sintel,train,spair,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9999887427953891
flow,sintel,train,spair,test,eval_to_train,8.0,0.03125,0.0009765625,0.6206186033873743
flow,sintel,train,spair,test,train_to_eval,8.0,0.03125,0.0009765625,0.9999971856988472
flow,sintel,train,spair,test,eval_to_train,12.0,0.046875,0.002197265625,0.6552735259487366
flow,sintel,train,spair,test,train_to_eval,12.0,0.046875,0.002197265625,1.0
flow,sintel,train,spair,test,eval_to_train,16.0,0.0625,0.00390625,0.6800335114572955
flow,sintel,train,spair,test,train_to_eval,16.0,0.0625,0.00390625,1.0
flow,sintel,train,spair,test,eval_to_train,24.0,0.09375,0.0087890625,0.7165564713341183
flow,sintel,train,spair,test,train_to_eval,24.0,0.09375,0.0087890625,1.0
flow,sintel,train,spair,test,eval_to_train,32.0,0.125,0.015625,0.7459016393442623
flow,sintel,train,spair,test,train_to_eval,32.0,0.125,0.015625,1.0
flow,sintel,train,spair,test,eval_to_train,48.0,0.1875,0.03515625,0.7945045738610633
flow,sintel,train,spair,test,train_to_eval,48.0,0.1875,0.03515625,1.0
flow,sintel,train,spair,test,eval_to_train,64.0,0.25,0.0625,0.8325446064668055
flow,sintel,train,spair,test,train_to_eval,64.0,0.25,0.0625,1.0
flow,sintel,train,pfpascal,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.6586578293289147
flow,sintel,train,pfpascal,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.11619358264289145
flow,sintel,train,pfpascal,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.731980115990058
flow,sintel,train,pfpascal,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.27389529298751203
flow,sintel,train,pfpascal,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.7746478873239436
flow,sintel,train,pfpascal,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.4088616714697406
flow,sintel,train,pfpascal,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.8297431648715824
flow,sintel,train,pfpascal,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.6969119611551393
flow,sintel,train,pfpascal,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.8612261806130903
flow,sintel,train,pfpascal,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.8544790540946205
flow,sintel,train,pfpascal,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9018227009113504
flow,sintel,train,pfpascal,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.969089592339097
flow,sintel,train,pfpascal,test,eval_to_train,4.0,0.015625,0.000244140625,0.9217067108533554
flow,sintel,train,pfpascal,test,train_to_eval,4.0,0.015625,0.000244140625,0.9902962896253602
flow,sintel,train,pfpascal,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9490472245236122
flow,sintel,train,pfpascal,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9952550882564841
flow,sintel,train,pfpascal,test,eval_to_train,8.0,0.03125,0.0009765625,0.9627174813587407
flow,sintel,train,pfpascal,test,train_to_eval,8.0,0.03125,0.0009765625,0.9968817543227666
flow,sintel,train,pfpascal,test,eval_to_train,12.0,0.046875,0.002197265625,0.9743164871582436
flow,sintel,train,pfpascal,test,train_to_eval,12.0,0.046875,0.002197265625,0.998252788034342
flow,sintel,train,pfpascal,test,eval_to_train,16.0,0.0625,0.00390625,0.9809444904722452
flow,sintel,train,pfpascal,test,train_to_eval,16.0,0.0625,0.00390625,0.9991041141330451
flow,sintel,train,pfpascal,test,eval_to_train,24.0,0.09375,0.0087890625,0.9855012427506213
flow,sintel,train,pfpascal,test,train_to_eval,24.0,0.09375,0.0087890625,0.9995586237692123
flow,sintel,train,pfpascal,test,eval_to_train,32.0,0.125,0.015625,0.9884009942004971
flow,sintel,train,pfpascal,test,train_to_eval,32.0,0.125,0.015625,0.9996599386107109
flow,sintel,train,pfpascal,test,eval_to_train,48.0,0.1875,0.03515625,0.9950289975144988
flow,sintel,train,pfpascal,test,train_to_eval,48.0,0.1875,0.03515625,0.999786113112392
flow,sintel,train,pfpascal,test,eval_to_train,64.0,0.25,0.0625,0.9966859983429992
flow,sintel,train,pfpascal,test,train_to_eval,64.0,0.25,0.0625,0.999866320695245
flow,sintel,train,pfwillow,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.6187777777777778
flow,sintel,train,pfwillow,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.3600630966318444
flow,sintel,train,pfwillow,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.6836666666666666
flow,sintel,train,pfwillow,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.5937162283861671
flow,sintel,train,pfwillow,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.7271111111111112
flow,sintel,train,pfwillow,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.8053221249099424
flow,sintel,train,pfwillow,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.7815555555555556
flow,sintel,train,pfwillow,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9705572503902498
flow,sintel,train,pfwillow,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.8214444444444444
flow,sintel,train,pfwillow,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9868825423270894
flow,sintel,train,pfwillow,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.8651111111111112
flow,sintel,train,pfwillow,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9946260919488472
flow,sintel,train,pfwillow,test,eval_to_train,4.0,0.015625,0.000244140625,0.8858888888888888
flow,sintel,train,pfwillow,test,train_to_eval,4.0,0.015625,0.000244140625,0.9965909432036504
flow,sintel,train,pfwillow,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9101111111111111
flow,sintel,train,pfwillow,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9980586012548031
flow,sintel,train,pfwillow,test,eval_to_train,8.0,0.03125,0.0009765625,0.9208888888888889
flow,sintel,train,pfwillow,test,train_to_eval,8.0,0.03125,0.0009765625,0.998683845160903
flow,sintel,train,pfwillow,test,eval_to_train,12.0,0.046875,0.002197265625,0.9335555555555556
flow,sintel,train,pfwillow,test,train_to_eval,12.0,0.046875,0.002197265625,0.9991983932216618
flow,sintel,train,pfwillow,test,eval_to_train,16.0,0.0625,0.00390625,0.9421111111111111
flow,sintel,train,pfwillow,test,train_to_eval,16.0,0.0625,0.00390625,0.9994465207732949
flow,sintel,train,pfwillow,test,eval_to_train,24.0,0.09375,0.0087890625,0.9525555555555556
flow,sintel,train,pfwillow,test,train_to_eval,24.0,0.09375,0.0087890625,0.9996805768191642
flow,sintel,train,pfwillow,test,eval_to_train,32.0,0.125,0.015625,0.9614444444444444
flow,sintel,train,pfwillow,test,train_to_eval,32.0,0.125,0.015625,0.9997668820545149
flow,sintel,train,pfwillow,test,eval_to_train,48.0,0.1875,0.03515625,0.9702222222222222
flow,sintel,train,pfwillow,test,train_to_eval,48.0,0.1875,0.03515625,0.9998714802473583
flow,sintel,train,pfwillow,test,eval_to_train,64.0,0.25,0.0625,0.9778888888888889
flow,sintel,train,pfwillow,test,train_to_eval,64.0,0.25,0.0625,0.9999249519692603
flow,sintel,train,pointodyssey,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9871261875
flow,sintel,train,pointodyssey,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.9954422392831412
flow,sintel,train,pointodyssey,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9911258125
flow,sintel,train,pointodyssey,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.9968930115273775
flow,sintel,train,pointodyssey,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.993200875
flow,sintel,train,pointodyssey,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9975689128542267
flow,sintel,train,pointodyssey,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.995493625
flow,sintel,train,pointodyssey,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9981772709534101
flow,sintel,train,pointodyssey,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.996743
flow,sintel,train,pointodyssey,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9984676130223343
flow,sintel,train,pointodyssey,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9980584375
flow,sintel,train,pointodyssey,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9987518574387608
flow,sintel,train,pointodyssey,test,eval_to_train,4.0,0.015625,0.000244140625,0.9986495625
flow,sintel,train,pointodyssey,test,train_to_eval,4.0,0.015625,0.000244140625,0.99887099618756
flow,sintel,train,pointodyssey,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9991448125
flow,sintel,train,pointodyssey,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9989826301332853
flow,sintel,train,pointodyssey,test,eval_to_train,8.0,0.03125,0.0009765625,0.999347875
flow,sintel,train,pointodyssey,test,train_to_eval,8.0,0.03125,0.0009765625,0.999061430565562
flow,sintel,train,pointodyssey,test,eval_to_train,12.0,0.046875,0.002197265625,0.9995724375
flow,sintel,train,pointodyssey,test,train_to_eval,12.0,0.046875,0.002197265625,0.999180100264169
flow,sintel,train,pointodyssey,test,eval_to_train,16.0,0.0625,0.00390625,0.999658
flow,sintel,train,pointodyssey,test,train_to_eval,16.0,0.0625,0.00390625,0.99925983879683
flow,sintel,train,pointodyssey,test,eval_to_train,24.0,0.09375,0.0087890625,0.9997774375
flow,sintel,train,pointodyssey,test,train_to_eval,24.0,0.09375,0.0087890625,0.9994258825648416
flow,sintel,train,pointodyssey,test,eval_to_train,32.0,0.125,0.015625,0.9998551875
flow,sintel,train,pointodyssey,test,train_to_eval,32.0,0.125,0.015625,0.9995703500240154
flow,sintel,train,pointodyssey,test,eval_to_train,48.0,0.1875,0.03515625,0.99995575
flow,sintel,train,pointodyssey,test,train_to_eval,48.0,0.1875,0.03515625,0.9997603153518252
flow,sintel,train,pointodyssey,test,eval_to_train,64.0,0.25,0.0625,0.9999953125
flow,sintel,train,pointodyssey,test,train_to_eval,64.0,0.25,0.0625,0.9998405229346782
flow,sintel,train,tss,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.736673583984375
flow,sintel,train,tss,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.9933817017891451
flow,sintel,train,tss,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.786890869140625
flow,sintel,train,tss,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.9949342579250721
flow,sintel,train,tss,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.813624267578125
flow,sintel,train,tss,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9955970258465417
flow,sintel,train,tss,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.844375
flow,sintel,train,tss,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9962166411503363
flow,sintel,train,tss,val,eval_to_train,2.0,0.0078125,6.103515625e-05,0.863330078125
flow,sintel,train,tss,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9965496667867435
flow,sintel,train,tss,val,eval_to_train,3.0,0.01171875,0.0001373291015625,0.8847509765625
flow,sintel,train,tss,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9968878519752642
flow,sintel,train,tss,val,eval_to_train,4.0,0.015625,0.000244140625,0.895716552734375
flow,sintel,train,tss,val,train_to_eval,4.0,0.015625,0.000244140625,0.9970665600984631
flow,sintel,train,tss,val,eval_to_train,6.0,0.0234375,0.00054931640625,0.906011962890625
flow,sintel,train,tss,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.9973301663064361
flow,sintel,train,tss,val,eval_to_train,8.0,0.03125,0.0009765625,0.91045654296875
flow,sintel,train,tss,val,train_to_eval,8.0,0.03125,0.0009765625,0.9975234149855908
flow,sintel,train,tss,val,eval_to_train,12.0,0.046875,0.002197265625,0.915535888671875
flow,sintel,train,tss,val,train_to_eval,12.0,0.046875,0.002197265625,0.9979085051933237
flow,sintel,train,tss,val,eval_to_train,16.0,0.0625,0.00390625,0.919024658203125
flow,sintel,train,tss,val,train_to_eval,16.0,0.0625,0.00390625,0.9981735185518732
flow,sintel,train,tss,val,eval_to_train,24.0,0.09375,0.0087890625,0.9243212890625
flow,sintel,train,tss,val,train_to_eval,24.0,0.09375,0.0087890625,0.9985248371457733
flow,sintel,train,tss,val,eval_to_train,32.0,0.125,0.015625,0.9287646484375
flow,sintel,train,tss,val,train_to_eval,32.0,0.125,0.015625,0.9988391007744957
flow,sintel,train,tss,val,eval_to_train,48.0,0.1875,0.03515625,0.9368408203125
flow,sintel,train,tss,val,train_to_eval,48.0,0.1875,0.03515625,0.9992495196926032
flow,sintel,train,tss,val,eval_to_train,64.0,0.25,0.0625,0.944453125
flow,sintel,train,tss,val,train_to_eval,64.0,0.25,0.0625,0.9994643446805955
flow,sintel,train,middlebury,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.892791748046875
flow,sintel,train,middlebury,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.0036365461395292988
flow,sintel,train,middlebury,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9208780924479166
flow,sintel,train,middlebury,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.007018867074927954
flow,sintel,train,middlebury,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9404703776041666
flow,sintel,train,middlebury,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.009070492615273776
flow,sintel,train,middlebury,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9604695638020834
flow,sintel,train,middlebury,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.013840733069164265
flow,sintel,train,middlebury,val,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9806416829427084
flow,sintel,train,middlebury,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.02164760446685879
flow,sintel,train,middlebury,val,eval_to_train,3.0,0.01171875,0.0001373291015625,0.995697021484375
flow,sintel,train,middlebury,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.040320492615273776
flow,sintel,train,middlebury,val,eval_to_train,4.0,0.015625,0.000244140625,0.9997151692708334
flow,sintel,train,middlebury,val,train_to_eval,4.0,0.015625,0.000244140625,0.06081188835854947
flow,sintel,train,middlebury,val,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,sintel,train,middlebury,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.13496074987992315
flow,sintel,train,middlebury,val,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,sintel,train,middlebury,val,train_to_eval,8.0,0.03125,0.0009765625,0.5413115956712296
flow,sintel,train,middlebury,val,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,sintel,train,middlebury,val,train_to_eval,12.0,0.046875,0.002197265625,0.7327427053314121
flow,sintel,train,middlebury,val,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,sintel,train,middlebury,val,train_to_eval,16.0,0.0625,0.00390625,0.8108677053314121
flow,sintel,train,middlebury,val,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,sintel,train,middlebury,val,train_to_eval,24.0,0.09375,0.0087890625,0.8729296124519692
flow,sintel,train,middlebury,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,sintel,train,middlebury,val,train_to_eval,32.0,0.125,0.015625,0.9114100211635446
flow,sintel,train,middlebury,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,sintel,train,middlebury,val,train_to_eval,48.0,0.1875,0.03515625,0.95531452629683
flow,sintel,train,middlebury,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,sintel,train,middlebury,val,train_to_eval,64.0,0.25,0.0625,0.9744015857648896
flow,spair_synthetic_30_70,train,flyingthings,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.7159578161872497
flow,spair_synthetic_30_70,train,flyingthings,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.9381216875
flow,spair_synthetic_30_70,train,flyingthings,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9623260847218249
