dataset1,split1,dataset2,split2,mmd2,mmd,num_vectors1,num_vectors2
pointodyssey,test,tss,val,0.31740570068359375,0.5633877001529176,4013037,35627876
pointodyssey,test,middlebury,val,0.21440434455871582,0.4630381674967149,4013037,11171271
pointodyssey,test,spair_synthetic_30_70,train,0.2288702428340912,0.47840384910041345,4013037,73733385
pointodyssey,test,spair_synthetic_50_50,train,0.2237635850906372,0.4730365578796603,4013037,52005543
pointodyssey,test,spair_synthetic_70_30,train,0.22871166467666626,0.4782380836745086,4013037,31769507
pointodyssey,test,pointodyssey_synthetic_30_70,train,0.22297081351280212,0.4721978542018188,4013037,78297005
pointodyssey,test,pointodyssey_synthetic_70_30,train,0.20066864788532257,0.4479605427772881,4013037,34185641
pointodyssey,test,flyingthings_synthetic_30_70,train,0.2111286222934723,0.4594873472615675,4013037,204376608
pointodyssey,test,flyingthings_synthetic_70_30,train,0.2027008831501007,0.4502231481722155,4013037,326549202
pointodyssey,test,sintel_synthetic_30_70,train,0.19100917875766754,0.43704596870085366,4013037,200714721
pointodyssey,test,sintel_synthetic_70_30,train,0.1852676272392273,0.4304272612639995,4013037,308354615
synthetic,val,kitti2012,val,0.32174041867256165,0.5672216662580526,110543713,3152114
synthetic,val,kitti2015,val,0.32219135761260986,0.5676190250622418,110543713,1948559
synthetic,val,spair,test,0.055224500596523285,0.23499893743700903,110543713,11089
synthetic,val,pfpascal,test,0.008339766412973404,0.09132232154831262,110543713,2414
synthetic,val,pfwillow,test,0.03743552416563034,0.19348261980247822,110543713,9000
synthetic,val,flyingthings,test,0.012996245175600052,0.11400107532650756,110543713,42467328
synthetic,val,tss,val,0.05309654399752617,0.23042687342739815,110543713,35627876
synthetic,val,middlebury,val,0.06356718391180038,0.2521253337366168,110543713,11171271
synthetic,val,spair_synthetic_30_70,train,0.00030760891968384385,0.017538783301125647,110543713,73733385
synthetic,val,spair_synthetic_50_50,train,0.000355753640178591,0.01886143261204172,110543713,52005543
synthetic,val,spair_synthetic_70_30,train,0.000496414490044117,0.022280361084240016,110543713,31769507
synthetic,val,pointodyssey_synthetic_30_70,train,0.00031710206530988216,0.017807359863547492,110543713,78297005
synthetic,val,pointodyssey_synthetic_70_30,train,0.002194597851485014,0.04684653510650509,110543713,34185641
synthetic,val,flyingthings_synthetic_30_70,train,0.006999258883297443,0.0836615735167433,110543713,204376608
synthetic,val,flyingthings_synthetic_70_30,train,0.015430958941578865,0.12422141096275982,110543713,326549202
synthetic,val,sintel_synthetic_30_70,train,0.017733454704284668,0.1331670180798709,110543713,200714721
synthetic,val,sintel_synthetic_70_30,train,0.03505904972553253,0.1872406198599346,110543713,308354615
kitti2012,val,kitti2015,val,0.13431507349014282,0.36649020926914655,3152114,1948559
kitti2012,val,spair,test,0.4126211404800415,0.6423559297461505,3152114,11089
kitti2012,val,pfpascal,test,0.33066660165786743,0.5750361742167769,3152114,2414
kitti2012,val,pfwillow,test,0.25854092836380005,0.5084692009982512,3152114,9000
kitti2012,val,flyingthings,test,0.3394508957862854,0.582624146243773,3152114,42467328
kitti2012,val,tss,val,0.2075139284133911,0.45553696712055225,3152114,35627876
kitti2012,val,middlebury,val,0.34261053800582886,0.5853294269091798,3152114,11171271
kitti2012,val,spair_synthetic_30_70,train,0.32000190019607544,0.5656871044986579,3152114,73733385
kitti2012,val,spair_synthetic_50_50,train,0.32007288932800293,0.5657498469535833,3152114,52005543
kitti2012,val,spair_synthetic_70_30,train,0.315384179353714,0.561590757895564,3152114,31769507
kitti2012,val,pointodyssey_synthetic_30_70,train,0.32043904066085815,0.566073352721057,3152114,78297005
kitti2012,val,pointodyssey_synthetic_70_30,train,0.32544586062431335,0.5704786241607247,3152114,34185641
kitti2012,val,flyingthings_synthetic_30_70,train,0.31265518069267273,0.5591557749792742,3152114,204376608
kitti2012,val,flyingthings_synthetic_70_30,train,0.3126903176307678,0.5591871937292268,3152114,326549202
kitti2012,val,sintel_synthetic_30_70,train,0.29470205307006836,0.5428646728882516,3152114,200714721
kitti2012,val,sintel_synthetic_70_30,train,0.2952982783317566,0.5434135426466261,3152114,308354615
kitti2015,val,spair,test,0.4165492057800293,0.6454062331431494,1948559,11089
kitti2015,val,pfpascal,test,0.3158212900161743,0.5619797950248517,1948559,2414
kitti2015,val,pfwillow,test,0.23280146718025208,0.48249504368464974,1948559,9000
kitti2015,val,flyingthings,test,0.34326469898223877,0.5858879577037224,1948559,42467328
kitti2015,val,tss,val,0.19777101278305054,0.444714529538951,1948559,35627876
kitti2015,val,middlebury,val,0.3598325252532959,0.599860421475943,1948559,11171271
kitti2015,val,spair_synthetic_30_70,train,0.3206307291984558,0.56624264162853,1948559,73733385
kitti2015,val,spair_synthetic_50_50,train,0.3231566250324249,0.5684686667112137,1948559,52005543
kitti2015,val,spair_synthetic_70_30,train,0.31806010007858276,0.5639681729305146,1948559,31769507
kitti2015,val,pointodyssey_synthetic_30_70,train,0.32318639755249023,0.5684948527053612,1948559,78297005
kitti2015,val,pointodyssey_synthetic_70_30,train,0.32233166694641113,0.5677426062454809,1948559,34185641
kitti2015,val,flyingthings_synthetic_30_70,train,0.319827675819397,0.5655330899420449,1948559,204376608
kitti2015,val,flyingthings_synthetic_70_30,train,0.32086190581321716,0.5664467369605171,1948559,326549202
kitti2015,val,sintel_synthetic_30_70,train,0.3042626678943634,0.5516000978012634,1948559,200714721
kitti2015,val,sintel_synthetic_70_30,train,0.30822044610977173,0.5551760496543162,1948559,308354615
spair,test,pfpascal,test,0.07091572135686874,0.26630005887507563,11089,2414
spair,test,pfwillow,test,0.0791243314743042,0.28129047526410167,11089,9000
spair,test,flyingthings,test,0.08894343674182892,0.2982338625002683,11089,42467328
spair,test,tss,val,0.10915820300579071,0.3303909850552686,11089,35627876
spair,test,middlebury,val,0.1762779951095581,0.41985473096007636,11089,11171271
spair,test,spair_synthetic_30_70,train,0.055409375578165054,0.23539196158357883,11089,73733385
spair,test,spair_synthetic_50_50,train,0.05770561844110489,0.24021993764278787,11089,52005543
spair,test,spair_synthetic_70_30,train,0.05823767930269241,0.24132484186815997,11089,31769507
spair,test,pointodyssey_synthetic_30_70,train,0.058511652052402496,0.24189181890341496,11089,78297005
spair,test,pointodyssey_synthetic_70_30,train,0.06444047391414642,0.2538512830657872,11089,34185641
spair,test,flyingthings_synthetic_30_70,train,0.08553196489810944,0.292458484059036,11089,204376608
spair,test,flyingthings_synthetic_70_30,train,0.10612485557794571,0.3257681009214157,11089,326549202
spair,test,sintel_synthetic_30_70,train,0.11302129924297333,0.33618640549994483,11089,200714721
spair,test,sintel_synthetic_70_30,train,0.14640218019485474,0.38262537839883903,11089,308354615
pfpascal,test,pfwillow,test,0.034602537751197815,0.18601757376978612,2414,9000
pfpascal,test,flyingthings,test,0.025441061705350876,0.15950254451058415,2414,42467328
pfpascal,test,tss,val,0.044170625507831573,0.21016808870004877,2414,35627876
pfpascal,test,middlebury,val,0.06851522624492645,0.2617541331954979,2414,11171271
pfpascal,test,spair_synthetic_30_70,train,0.008317583240568638,0.091200785306754,2414,73733385
pfpascal,test,spair_synthetic_50_50,train,0.008355414494872093,0.09140795640901339,2414,52005543
pfpascal,test,spair_synthetic_70_30,train,0.009234674274921417,0.0960972126282621,2414,31769507
